text,AraBert,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
سد خرقك.داعش,Negative,"[[0, 'سد', 0.7820901595372354], [1, 'خرق', 0.4957210001999536], [2, '##ك', 0.19756898845482307], [3, '.', -1.0], [4, 'داعش', 0.7743204590826053]]",0.7454933077096939,-0.0642101764678955,0.9048517420887948,0.7201512306928635,0.2728791832923889,0.7236360237002373,0.7201512306928635,0.2728791832923889,0.7236360237002373,0.491418182849884,0.1271310448646545,0.6821435689926147,0.7201512306928635,0.2728791832923889,0.7236360237002373,0.4551137089729309,0.0,0.7275568544864655,0.4551137089729309,0.0,0.7275568544864655,0.4551137089729309,0.0,0.7275568544864655,0.7454933077096939,-0.0642101764678955,0.9048517420887948,0.7201512306928635,0.2728791832923889,0.7236360237002373,0.491418182849884,0.1271310448646545,0.6821435689926147,0.491418182849884,0.1271310448646545,0.6821435689926147,4,3,3,2,3,5,5,5,4,3,2,2,0.8,0.6,0.6,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.4,0.4
: #سوريا :الجيش السوري الحر يسيطر على قرى براغيدة والشيخ ريح والبل وجارز بريف حلب الشمالي بعد معارك مع تنظيم داعش,Neutral,"[[0, ':', 0.2049959071112452], [1, '#', 0.0710961712340818], [2, 'سوريا', 0.4696362808056688], [3, ':', 0.4023637525149666], [4, 'الجيش', 0.2076736174104118], [5, 'السوري', -0.23441444093547453], [6, 'الحر', -0.05346732999023751], [7, 'يسيطر', 0.3110135758432272], [8, 'على', -0.2993027516143334], [9, 'قرى', 0.6254866171961848], [10, 'براغ', 0.5012161579036524], [11, '##يدة', -0.4203762207748084], [12, 'والشيخ', -0.3323592758163205], [13, 'ريح', -0.7753869191113356], [14, 'والبل', -0.6735512205772052], [15, 'وجار', -0.03137284590448952], [16, '##ز', -0.4490718986261627], [17, 'بريف', 0.6765103438601143], [18, 'حلب', 0.0112490742964938], [19, 'الشمالي', 0.04128862445984727], [20, 'بعد', -0.4676706631893419], [21, 'معارك', -0.1601439848020329], [22, 'مع', -0.19749715151833974], [23, 'تنظيم', -0.1965691150502863], [24, 'داعش', -0.21021185099184353]]",0.5917832553386688,-0.0001212358474731,0.795952245593071,0.684726282954216,-0.0163668394088745,0.8505465611815453,0.0906614065170288,-0.0813481211662292,0.586004763841629,0.0643953084945678,-0.0328330993652343,0.5486142039299011,0.0355448722839355,0.0196520686149597,0.5079464018344879,0.0643953084945678,-0.0328330993652343,0.5486142039299011,0.1320132613182068,-0.0633089542388916,0.5976611077785492,0.7595078349113464,-0.0095685720443725,0.8845382034778595,0.1160065531730651,-0.0692816376686096,0.5926440954208374,0.1075066924095153,-0.0664778351783752,0.5869922637939453,0.0355448722839355,0.0196520686149597,0.5079464018344879,0.0,0.6714010238647461,0.1642994880676269,24,22,7,5,3,5,10,20,8,6,3,0,0.96,0.88,0.28,0.2,0.12,0.2,0.4,0.8,0.32,0.24,0.12,0.0
: في بوكيمون جوه بدور عليه 😂😂😂,Negative,"[[0, ':', -0.7849241408020466], [1, 'في', -0.702207732681094], [2, 'بوك', -0.27787536776047617], [3, '##يمون', -0.4152139095699169], [4, 'جوه', 1.0], [5, 'بدور', 0.5149484183074812], [6, 'عليه', 0.5138656508881942], [7, '[UNK]', -0.9669518341214876]]",0.4155240058898926,0.0443311035633087,0.6855964511632919,0.403237797319889,-0.0973055362701416,0.7502716667950153,0.2424609661102295,0.0311619937419891,0.6056494861841202,0.4155240058898926,0.0443311035633087,0.6855964511632919,0.4155240058898926,0.0443311035633087,0.6855964511632919,0.403237797319889,-0.0973055362701416,0.7502716667950153,0.0184913277626037,0.0,0.5092456638813019,0.0184913277626037,0.0,0.5092456638813019,0.4155240058898926,0.0443311035633087,0.6855964511632919,0.4155240058898926,0.0443311035633087,0.6855964511632919,0.4155240058898926,0.0443311035633087,0.6855964511632919,0.1795538663864135,0.173916757106781,0.5028185546398163,3,5,2,3,3,5,8,8,3,3,3,1,0.375,0.625,0.25,0.375,0.375,0.625,1.0,1.0,0.375,0.375,0.375,0.125
": #المرصد_الايراني#الأخبار | واقع البطالة وتانمي معدلاتها في إيران بلا حلول""ترجمة خاصة""",Neutral,"[[0, ':', 0.39073878566864506], [1, '#', 0.40430424959280864], [2, 'المرصد', 0.6361329762238102], [3, '_', 0.35577765416550333], [4, 'الايراني', 0.44577122841589667], [5, '#', 0.5009885902525022], [6, 'الأخبار', 0.7731079491152927], [7, '|', 0.5248218192540051], [8, 'واقع', 0.16989121784847688], [9, 'البطالة', 0.24753505679611987], [10, 'وتا', 0.4072705530798436], [11, '##نم', 0.21135770299073164], [12, '##ي', 0.21798741409952915], [13, 'معدلاتها', 0.30881837392212497], [14, 'في', 0.27463429769796976], [15, 'إيران', 0.618586950694929], [16, 'بلا', -1.0], [17, 'حلول', -0.41866025317437056], [18, '""', 0.26999150055872345], [19, 'ترجمة', 0.8826817371705983], [20, 'خاصة', 0.2790703619846804], [21, '""', 0.08163310193718248]]",0.4280093014240265,-0.1364926695823669,0.7822509855031967,0.5170565247535706,-0.19948810338974,0.8582723140716553,0.5170565247535706,-0.19948810338974,0.8582723140716553,0.1798458099365234,-0.2680706977844238,0.7239582538604736,0.0954264402389526,-0.2756714820861816,0.6855489611625671,0.4934601634740829,-0.2705047726631164,0.8819824680685997,0.630638025701046,-0.2819359898567199,0.956287007778883,0.5817893296480179,-0.2022594809532165,0.8920244053006172,0.5170565247535706,-0.19948810338974,0.8582723140716553,0.6547268405556679,-0.2395052909851074,0.9471160657703876,0.4873553961515426,-0.2690168619155884,0.8781861290335655,-0.0079099535942077,-0.2522243857383728,0.6221572160720825,21,19,19,4,3,5,10,20,19,12,6,2,0.9545454545454546,0.8636363636363636,0.8636363636363636,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.8636363636363636,0.5454545454545454,0.2727272727272727,0.09090909090909091
: يبي يقول عنده ايفون,Neutral,"[[0, ':', 0.9672710814063569], [1, 'يب', -0.31551682215424337], [2, '##ي', -0.9829988814063269], [3, 'يقول', 0.8772474635847941], [4, 'عنده', 0.00886370965764871], [5, 'ايف', -0.6294071246091761], [6, '##ون', -0.14550964755016266]]",0.3049650490283966,0.0003904700279235,0.6522872895002365,0.3279537856578827,0.0203198790550231,0.6538169533014297,0.3331834375858307,0.0434395670890808,0.6448719352483749,0.3279537856578827,0.0203198790550231,0.6538169533014297,0.3279537856578827,0.0203198790550231,0.6538169533014297,0.4475515782833099,0.014032244682312,0.716759666800499,0.1071282029151916,0.0,0.5535641014575958,0.1071282029151916,0.0,0.5535641014575958,0.3049650490283966,0.0003904700279235,0.6522872895002365,0.3049650490283966,0.0003904700279235,0.6522872895002365,0.3049650490283966,0.0003904700279235,0.6522872895002365,0.3049650490283966,0.0003904700279235,0.6522872895002365,2,3,4,3,3,5,7,7,2,2,2,2,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.7142857142857143,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
: الكاسير: ميسي لاعب رائع جدا ، وقد فاجئني كشخص انه مثال للتواضع,Positive,"[[0, ':', -0.8279605629128309], [1, 'الكاس', -0.5306594535296896], [2, '##ير', -0.601376979130028], [3, ':', -0.9858437788887914], [4, 'ميسي', -0.6154236099945984], [5, 'لاعب', -0.17814524667579784], [6, 'رائع', 1.0], [7, 'جدا', -0.15169596084205272], [8, '،', -0.5064279780472998], [9, 'وقد', -0.34626716239855787], [10, 'فاج', 0.01743690249577068], [11, '##ئن', -0.2222016029758649], [12, '##ي', -0.5074990118393461], [13, 'كش', -0.5044089171752624], [14, '##خص', -0.39062456494344183], [15, 'انه', -0.04296229653907613], [16, 'مثال', -0.03983297207837949], [17, 'للتو', 0.14012397570991292], [18, '##اض', -0.042153840324790526], [19, '##ع', -0.2269239666921513]]",0.146345853805542,-0.0031430125236511,0.5747444331645966,0.2953231930732727,-0.0260670185089111,0.6606951057910919,0.686833068728447,-0.0888524651527404,0.8878427669405937,0.146345853805542,-0.0031430125236511,0.5747444331645966,0.2953231930732727,-0.0260670185089111,0.6606951057910919,0.3800533711910248,-0.1053307652473449,0.7426920682191849,0.54116091132164,-0.0944408178329467,0.8178008645772934,0.3277152180671692,0.0,0.6638576090335846,0.146345853805542,-0.0031430125236511,0.5747444331645966,0.0291484594345092,-0.0607573390007019,0.5449528992176056,0.0291484594345092,-0.0607573390007019,0.5449528992176056,0.0291484594345092,-0.0607573390007019,0.5449528992176056,2,3,11,2,3,5,10,20,2,1,1,1,0.1,0.15,0.55,0.1,0.15,0.25,0.5,1.0,0.1,0.05,0.05,0.05
أنت من يدعي أن الرجل لم يسيء للنبي صلى الله عليه وسلم، فأحضر أنت المقطع كاملا لتثبت ما تدعيه. #داعش,Negative,"[[0, 'أنت', 0.7205634259794219], [1, 'من', 0.3047252767664359], [2, 'يدعي', 0.30937168952849137], [3, 'أن', -0.1450908299918427], [4, 'الرجل', -0.06615497032648393], [5, 'لم', 0.04694767670614336], [6, 'يسيء', 0.4326040821343166], [7, 'للنبي', 0.4003604099199821], [8, 'صلى', -0.28881599876124026], [9, 'الله', -0.23873471696004517], [10, 'عليه', -0.5996395900800179], [11, 'وسلم', -0.11111392035579065], [12, '،', -0.48920305259107827], [13, 'فأح', -0.2581862041661733], [14, '##ضر', -0.0037081875663170227], [15, 'أنت', 0.5891331993371111], [16, 'المقطع', 0.019698919327301834], [17, 'كاملا', -0.5354358543318138], [18, 'لت', -0.5669329888145862], [19, '##ثبت', -0.2771975332015856], [20, 'ما', 0.21979405844175026], [21, 'تدعي', 0.3164380795455063], [22, '##ه', 0.1527015288084399], [23, '.', -0.08755168353508747], [24, '#', -0.6813657115197991], [25, 'داعش', 0.7367621680126393]]",0.6304050832986832,-0.1271308064460754,0.8787679448723793,0.3421150743961334,-0.1187130808830261,0.7304140776395798,0.7107491493225098,-0.0533524751663208,0.8820508122444153,0.3140432238578796,-0.1048421859741211,0.7094427049160004,0.226983904838562,-0.0396318435668945,0.6333078742027283,0.3421150743961334,-0.1187130808830261,0.7304140776395798,0.6304050832986832,-0.1271308064460754,0.8787679448723793,0.754329014569521,-0.0241715312004089,0.8892502728849649,0.6304050832986832,-0.1271308064460754,0.8787679448723793,0.6491533815860748,-0.1126329898834228,0.8808931857347488,0.226983904838562,-0.0396318435668945,0.6333078742027283,0.1279551982879638,-0.0252783298492431,0.5766167640686035,10,5,17,4,3,5,10,20,10,8,3,2,0.38461538461538464,0.19230769230769232,0.6538461538461539,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.38461538461538464,0.3076923076923077,0.11538461538461539,0.07692307692307693
باراك أوباما وما سيترك من إرث ؟ via,Neutral,"[[0, 'باراك', 0.7585680095176334], [1, 'أوباما', 0.47596582186415615], [2, 'وما', -0.30172598619357166], [3, 'سيترك', 0.34207209135372607], [4, 'من', -0.6635282290936673], [5, 'إرث', -1.0], [6, '؟', 0.872439685036557], [7, 'v', 0.14245957548319804], [8, '##ia', 0.21959878148675105]]",0.5212849080562592,0.0010050535202026,0.7601399272680283,0.5506905913352966,-0.06280517578125,0.8067478835582733,0.5506905913352966,-0.06280517578125,0.8067478835582733,0.5506905913352966,-0.06280517578125,0.8067478835582733,0.4322138130664825,-0.0330992937088012,0.7326565533876419,0.5506905913352966,-0.06280517578125,0.8067478835582733,0.3723661601543426,0.0,0.6861830800771713,0.3723661601543426,0.0,0.6861830800771713,0.592622697353363,-0.0805454850196838,0.8365840911865234,0.4363498985767364,-0.0584381818771362,0.7473940402269363,0.3090220093727112,0.0554825663566589,0.6267697215080261,0.3090220093727112,0.0554825663566589,0.6267697215080261,8,5,5,5,3,5,9,9,6,4,2,2,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.5555555555555556,1.0,1.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222
👍🏼من جد غوتشي وفندي خطيرين هالموسم,Positive,"[[0, '[UNK]', -0.11655151726908441], [1, 'جد', 0.2959418842889695], [2, 'غوت', -0.7751426327579467], [3, '##شي', -0.276859986151645], [4, 'وفن', 0.48988934662151074], [5, '##دي', -1.0], [6, 'خطير', 0.5676259711439514], [7, '##ين', -0.39175559462487747], [8, 'هالموسم', 0.8878921943936567]]",0.1293568015098571,0.3264505267143249,0.4014531373977661,0.6461803019046783,-0.0008192658424377,0.823499783873558,0.7184232920408249,-0.0139868259429931,0.866205058991909,0.7626367807388306,-0.005650520324707,0.8841436505317688,0.6461803019046783,-0.0008192658424377,0.823499783873558,0.7626367807388306,-0.005650520324707,0.8841436505317688,0.4321669638156891,0.0,0.7160834819078445,0.4321669638156891,0.0,0.7160834819078445,0.8591163232922554,0.0108233094215393,0.924146506935358,0.6461803019046783,-0.0008192658424377,0.823499783873558,0.6792373061180115,0.188179612159729,0.7455288469791412,0.1293568015098571,0.3264505267143249,0.4014531373977661,1,3,6,5,3,5,9,9,4,3,2,1,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5555555555555556,1.0,1.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111
: صح النوم كم مرا قلنا لكم بان اردوغان رجل واطي ورجل تجاري فقط,Negative,"[[0, ':', -0.9104952769830617], [1, 'صح', -0.8875244612799618], [2, 'النوم', -0.3352551281083717], [3, 'كم', -0.5876433019080186], [4, 'مرا', -0.5827026003506179], [5, 'قلنا', -0.389676904521877], [6, 'لكم', -0.3988488724653847], [7, 'بان', -0.8686854399675895], [8, 'اردوغان', 0.393812235191233], [9, 'رجل', -0.7049718017087765], [10, 'واط', 0.8486771527050272], [11, '##ي', -0.4816229158713103], [12, 'ورجل', -0.3523552400992983], [13, 'تجاري', -0.2574570411134452], [14, 'فقط', -0.41514458313795966]]",0.2928478121757507,0.047079861164093,0.6228839755058289,0.690998375415802,0.0964726209640502,0.7972628772258759,0.7415178865194321,-0.0034294128417968,0.8724736496806145,0.2928478121757507,0.047079861164093,0.6228839755058289,0.6554589569568634,0.5321684777736664,0.5616452395915985,0.7144785523414612,0.0396774411201477,0.8374005556106567,0.7415178865194321,-0.0034294128417968,0.8724736496806145,0.817078173160553,0.0,0.9085390865802764,0.2928478121757507,0.047079861164093,0.6228839755058289,0.2928478121757507,0.047079861164093,0.6228839755058289,0.0876830220222473,0.6530569195747375,0.2173130512237548,0.0876830220222473,0.6530569195747375,0.2173130512237548,2,4,10,2,3,5,10,15,2,2,1,1,0.13333333333333333,0.26666666666666666,0.6666666666666666,0.13333333333333333,0.2,0.3333333333333333,0.6666666666666666,1.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667
فيدرر ونادال خارج التوب ٤ في التصنيف العالمي للتنس لاول مرة من ٢٠٠٣نهاية النجمين وبداية تنافس يديد بين جوكوفيتش وموراي,Neutral,"[[0, 'فيدرر', 0.7150823287073167], [1, 'ونا', -0.21828282522380138], [2, '##دال', 0.5089349343235512], [3, 'خارج', 0.9575965376602559], [4, 'التو', 0.299437998921091], [5, '##ب', 0.056095267286401185], [6, '٤', 0.04256277889865373], [7, 'في', -0.05546199953303216], [8, 'التصنيف', 0.024340967189876273], [9, 'العالمي', -0.11733235144378579], [10, 'للتنس', 0.10086865354021601], [11, 'لاول', -0.06192576412958156], [12, 'مرة', -0.3583435439240322], [13, 'من', -0.38297768011129196], [14, '٢٠', -0.17197292423115396], [15, '##٠', -0.004998322476127637], [16, '##٣', -0.3907808125231258], [17, '##نها', -0.5408684140323075], [18, '##ية', -0.5956781073293425], [19, 'النجم', -0.30015508496842735], [20, '##ين', 0.17320220162331285], [21, 'وبداية', -0.7204008912041125], [22, 'تنافس', -0.9884120684301048], [23, 'يدي', -0.5236561092088003], [24, '##د', -0.427402530476129], [25, 'بين', -0.08523400175765816], [26, 'جو', -0.263899498965795], [27, '##كوفيتش', 0.43331789981711577], [28, 'ومو', 0.03613580379140224], [29, '##راي', 0.33985789586798754]]",0.5746418535709381,-0.0245532393455505,0.7995975464582443,0.8766336850821972,-0.0384246110916137,0.9575291480869056,0.3422184586524963,-0.0128278136253356,0.677523136138916,0.6325894594192505,-0.0376153588294982,0.8351024091243744,0.5291377007961273,-0.0205655097961425,0.774851605296135,0.7011110782623291,-0.0340626835823059,0.8675868809223175,0.9089511539787054,-0.035250961780548,0.9721010578796268,0.8575452268123627,-0.0232211351394653,0.940383180975914,0.8766336850821972,-0.0384246110916137,0.9575291480869056,0.7011110782623291,-0.0340626835823059,0.8675868809223175,0.5291377007961273,-0.0205655097961425,0.774851605296135,0.3422184586524963,-0.0128278136253356,0.677523136138916,29,8,2,4,3,5,10,20,8,5,3,2,0.9666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.1,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.16666666666666666,0.1,0.06666666666666667
دخلت غوغل طلع كلامك عدل 🌹🌹🌹,Positive,"[[0, 'دخلت', -0.5144627218926192], [1, 'غوغل', -1.0], [2, 'طلع', 0.16636093850319977], [3, 'كلامك', 0.694042985250162], [4, 'عدل', 0.7491317472557575], [5, '[UNK]', 0.08182981609460166]]",0.3836007416248321,-0.1271817684173584,0.7553912550210953,0.3079597949981689,-0.0797552466392517,0.6938575208187103,0.3079597949981689,-0.0797552466392517,0.6938575208187103,0.3079597949981689,-0.0797552466392517,0.6938575208187103,0.3079597949981689,-0.0797552466392517,0.6938575208187103,0.3836007416248321,-0.1271817684173584,0.7553912550210953,0.0451467335224151,0.0,0.5225733667612076,0.0451467335224151,0.0,0.5225733667612076,0.3079597949981689,-0.0797552466392517,0.6938575208187103,0.382259838283062,0.069214254617691,0.6565227918326855,0.382259838283062,0.069214254617691,0.6565227918326855,0.2594713121652603,0.1704024672508239,0.5445344224572182,5,3,3,3,3,5,6,6,3,2,2,1,0.8333333333333334,0.5,0.5,0.5,0.5,0.8333333333333334,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666
#مصر_لن_تركعربنا يعوض عليك يا سيسى فى واحدة من الدول اللى كانت بتدعمكالرز خﻻص بح يا سيسو,Negative,"[[0, '#', -0.3191394093362522], [1, 'مصر', -0.61301823575366], [2, '_', -0.6834830827206904], [3, 'لن', 0.14843122433247646], [4, '_', -0.3655697622061124], [5, 'ترك', -0.37233715759569236], [6, '##عر', -0.23088054425196197], [7, '##بنا', -0.9698319576458978], [8, 'يعوض', -0.8362793885619213], [9, 'عليك', -0.4941942527618861], [10, 'يا', -0.7634403148809769], [11, 'سيس', 0.5486546609480891], [12, '##ى', -0.13534064165006143], [13, 'فى', -0.08356517824326182], [14, 'واحدة', 0.2820323295236191], [15, 'من', -0.4253955501961315], [16, 'الدول', -0.2571751060224106], [17, 'اللى', 0.041544205507462184], [18, 'كانت', -0.35683751977588174], [19, 'بتد', 0.27352158303829904], [20, '##عم', 0.13471876123488002], [21, '##كال', -0.1722123181528799], [22, '##رز', 0.11961662169760134], [23, '[UNK]', 0.07541586571178199], [24, 'بح', 0.0359612475491739], [25, 'يا', 0.23655968511902314], [26, 'سيس', 1.0], [27, '##و', -0.5932926146731453]]",0.0063979625701904,0.1466443538665771,0.4298768043518066,0.3029663562774658,-0.0539692640304565,0.6784678101539612,0.0063979625701904,0.1466443538665771,0.4298768043518066,0.0063979625701904,0.1466443538665771,0.4298768043518066,-0.0087363123893737,0.0421914458274841,0.474536120891571,0.3029663562774658,-0.0539692640304565,0.6784678101539612,0.663482129573822,-0.0409249067306518,0.8522035181522369,0.844957023859024,-0.0463588237762451,0.9456579238176346,0.5949136018753052,-0.0486578345298767,0.8217857182025909,0.0063979625701904,0.1466443538665771,0.4298768043518066,0.0063979625701904,0.1466443538665771,0.4298768043518066,0.0599923729896545,0.0627312064170837,0.4986305832862854,2,5,2,2,3,5,10,20,8,2,2,1,0.07142857142857142,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.35714285714285715,0.7142857142857143,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.03571428571428571
انتشر هذا الفيديو في القروبات وهو عبارة عن حمالات لنقل الاثاث بفكرة رائعةوهذا رابطها على #امازون وشحن مباشر…,Positive,"[[0, 'انتشر', -0.699627553108112], [1, 'هذا', -0.578112882996465], [2, 'الفيديو', -0.5928022435375169], [3, 'في', -0.6725675034646652], [4, 'القرو', -0.47475514257370893], [5, '##بات', -0.7673291658428356], [6, 'وهو', -0.7786612606295837], [7, 'عبارة', -0.8039971052942203], [8, 'عن', -0.8689158629944621], [9, 'حما', -0.7979677097296642], [10, '##لات', -0.7670197117477362], [11, 'لنقل', -0.7284965886840553], [12, 'الاث', -0.5374667752729902], [13, '##اث', -0.35059172903997043], [14, 'بفكرة', -0.15216324169257162], [15, 'رائعة', 1.0], [16, '##وه', 0.31378631958300807], [17, '##ذا', -0.7044674151440768], [18, 'رابط', -0.9071269247716436], [19, '##ها', -0.8106341132589008], [20, 'على', -0.6723463591699859], [21, '#', -0.6388524453947446], [22, 'اما', -0.7168875750957437], [23, '##زون', -0.8998835637630771], [24, 'وشح', -0.5316066167364262], [25, '##ن', -0.9329710701832693], [26, 'مباشر', -0.7646384427976711], [27, '…', -0.8805726857459166]]",0.6382824629545212,-0.1382346153259277,0.8882585391402245,0.6382824629545212,-0.1382346153259277,0.8882585391402245,0.554800733923912,-0.1766316294670105,0.8657161816954613,0.554800733923912,-0.1766316294670105,0.8657161816954613,0.554800733923912,-0.1766316294670105,0.8657161816954613,0.6382824629545212,-0.1382346153259277,0.8882585391402245,0.6882199104875326,0.2882912158966064,0.6999643472954631,0.6257224455475807,0.0949746370315551,0.7653739042580128,0.4977940171957016,-0.160183846950531,0.8289889320731163,0.4977940171957016,-0.160183846950531,0.8289889320731163,0.5280822813510895,-0.186810553073883,0.8574464172124863,0.5280822813510895,-0.186810553073883,0.8574464172124863,5,5,3,3,3,5,10,20,2,2,1,1,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.35714285714285715,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571
عراف ممانع يتنبأ بانتصار #بشار_الأسد وعودة جيشه الى #لبنان! #سوريا,Negative,"[[0, 'عر', 0.12872195050540658], [1, '##اف', 0.5609079912515128], [2, 'مما', 0.9337655419656224], [3, '##نع', 0.8461079540629202], [4, 'يتن', 0.08483754144451172], [5, '##بأ', -1.0], [6, 'بانتصار', -0.8341720825528611], [7, '#', -0.026509605167624628], [8, 'بشار', -0.20046863785367242], [9, '_', -0.5263963947087276], [10, 'الأسد', -0.597697131866253], [11, 'وعودة', -0.6293916876080119], [12, 'جيشه', -0.5161039176909534], [13, 'الى', -0.4565682535499966], [14, '#', -0.4418721607611483], [15, 'لبنان', -0.4635694589827863], [16, '!', 0.4984307966880567], [17, '#', -0.45445154071087107], [18, 'سوريا', 0.0946287905491307]]",0.7658061310648918,-0.1644200682640075,0.9651130996644496,0.7663152702152729,-0.1639868021011352,0.965151036158204,0.7680543102324009,-0.1450098752975464,0.9565320927649736,0.7427548207342625,-0.0886752605438232,0.9157150406390429,0.4651263058185577,0.1439270973205566,0.6605996042490005,0.7427548207342625,-0.0886752605438232,0.9157150406390429,0.7663152702152729,-0.1639868021011352,0.965151036158204,0.6544566452503204,0.0,0.8272283226251602,0.7427548207342625,-0.0886752605438232,0.9157150406390429,0.6456749886274338,0.1247060894966125,0.7604844495654106,0.4651263058185577,0.1439270973205566,0.6605996042490005,0.5654760748147964,0.4804953336715698,0.5424903705716133,9,10,16,5,3,5,10,19,5,4,3,2,0.47368421052631576,0.5263157894736842,0.8421052631578947,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.5263157894736842,1.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.10526315789473684
