text,Camelbert-MSA,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
تعرفي على حذاء #غوتشي الذي يجمع بين الكعب العالي والمسطحعبر الرابط,neutral,"[[0, 'تعرف', 0.687617515542492], [1, '##ي', -0.32284151804649996], [2, 'على', -0.5524907738507904], [3, 'حذاء', 0.12580709047070315], [4, '#', -0.4665432147479177], [5, 'غو', -0.008835116641041363], [6, '##تش', -0.04934508899481099], [7, '##ي', -0.7123052167637456], [8, 'الذي', -0.69007918855278], [9, 'يجمع', 0.1576403935030628], [10, 'بين', -0.11971268294509435], [11, 'الك', -0.5999580803271054], [12, '##عب', -0.04820925728399961], [13, 'العالي', -0.8258321802201062], [14, 'والمس', -0.23891779242948186], [15, '##طح', -0.7254510749522429], [16, '##عب', -0.24288394681760422], [17, '##ر', -0.5268426341287636], [18, 'الرابط', 0.4149767765298995]]",0.1721442341804504,0.3030959963798523,0.4345241189002991,0.3118783831596374,0.3111579418182373,0.5003602206707001,0.5016845166683197,0.10410737991333,0.6987885683774948,0.030163288116455,0.2648654580116272,0.3826489150524139,0.028248906135559,0.2900773286819458,0.3690857887268066,0.3118783831596374,0.3111579418182373,0.5003602206707001,0.3840565085411072,0.157804250717163,0.613126128911972,0.9235887825489044,0.0,0.9617943912744522,0.1721442341804504,0.3030959963798523,0.4345241189002991,0.030163288116455,0.2648654580116272,0.3826489150524139,-0.0058622360229492,0.2704188227653503,0.3618594706058502,0.0,0.9235887825489044,0.0382056087255477,4,5,14,2,3,5,10,19,4,2,1,0,0.21052631578947367,0.2631578947368421,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.5263157894736842,1.0,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0
طيب كلام جد ... ليه جوجل بقى احسن من ياهو ك website يعني ؟؟,negative,"[[0, 'طيب', -0.44136345046122527], [1, 'كلام', 0.7308555313513183], [2, 'جد', -0.5186399982245236], [3, '.', -0.04615985262537359], [4, '.', 0.3161953225005413], [5, '.', 0.3205201363239526], [6, 'ليه', 0.20156796481033384], [7, 'جوجل', -0.7984320351896661], [8, 'بق', -0.24301192945888123], [9, '##ى', -0.5652136727915891], [10, 'احسن', -0.38423936640768597], [11, 'من', -0.19749049214178138], [12, 'ياه', -0.2872106790190515], [13, '##و', -0.5354189401563632], [14, 'ك', -0.2623943064130837], [15, 'w', -0.4337151868350194], [16, '##eb', -0.5781348154306203], [17, '##s', -0.5671371928662996], [18, '##ite', -0.4414758952458617], [19, 'يعني', 0.07952585192423622], [20, '؟', -0.053404837781492576], [21, '؟', -0.053404837781492576]]",0.010153442621231,-0.0682441592216491,0.5391988009214401,0.0322154462337493,-0.0870290994644165,0.559622272849083,0.2349582314491272,-0.1935886740684509,0.7142734527587891,0.1291612088680267,-0.0135012865066528,0.5713312476873398,0.1326358020305633,0.1066479384899139,0.5129939317703247,0.010153442621231,-0.0682441592216491,0.5391988009214401,0.1812833249568939,-0.2369565367698669,0.7091199308633804,0.2349582314491272,-0.1935886740684509,0.7142734527587891,0.1291612088680267,-0.0135012865066528,0.5713312476873398,0.1326358020305633,0.1066479384899139,0.5129939317703247,0.0499233603477478,0.1896558403968811,0.4301337599754333,0.0499233603477478,0.1896558403968811,0.4301337599754333,5,6,20,4,3,5,10,20,4,3,1,1,0.22727272727272727,0.2727272727272727,0.9090909090909091,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.045454545454545456
": حنان الفتلاوي تدعو اردوغان للتهيؤ لاستقبال جنوده بـ""توابيت خشبية!!الصفويين يغضون الطرف عن الوجود الايراني ويغضهم تدخل تر…",negative,"[[0, ':', -0.5638304068296782], [1, 'حنان', -0.0805493824880189], [2, 'الفت', 0.2255970287354503], [3, '##لاوي', -0.14612987122373788], [4, 'تدعو', -0.7834592030421403], [5, 'اردوغان', 0.026813472410967654], [6, 'للت', -0.3562932294181528], [7, '##هي', -0.1761755969252355], [8, '##ؤ', -0.1377050015696411], [9, 'لاستقبال', -0.3121665909178696], [10, 'جنود', -0.2046709161305404], [11, '##ه', -0.08808842654459165], [12, '[UNK]', 0.15397639051290873], [13, '""', 0.10456547870003713], [14, 'توا', 0.43666801706671826], [15, '##بيت', -0.40210778031816813], [16, 'خشب', -0.3111189684828965], [17, '##ية', -0.3852581547108498], [18, '!', -0.5286405842759112], [19, '!', 0.1663758701047951], [20, 'الصفوي', 0.597322393803504], [21, '##ين', -0.05128244420266814], [22, 'يغ', 0.39812649063463945], [23, '##ضون', 0.44074026592266724], [24, 'الطرف', 0.3402168357463208], [25, 'عن', 0.16699467565617787], [26, 'الوجود', 0.49620192643371097], [27, 'الايراني', 0.8373289040382573], [28, 'ويغ', 0.3718838846527864], [29, '##ضه', 0.4794936426255383], [30, '##م', 0.581192274972518], [31, 'تدخل', 0.5910936840341551], [32, 'تر', 0.24273050718116773], [33, '[UNK]', 0.17357617515423263]]",0.8248522579669952,0.000278353691101,0.9122869521379472,0.7802410423755646,0.0015813112258911,0.8893298655748367,0.8224483579397202,-0.0027778148651123,0.9126130864024162,-0.0018501281738281,0.821694403886795,0.0882277339696884,-0.0028539299964904,0.8146421909332275,0.0912519395351409,-0.0025503039360046,0.78993259370327,0.1037585511803627,0.0291550159454345,0.642449826002121,0.1933525949716568,0.6919328570365906,0.2696649432182312,0.7111339569091797,0.7019509375095367,0.3635971546173095,0.6691768914461136,0.1091452836990356,0.6015579104423523,0.2537936866283417,-0.0026794672012329,0.8113011568784714,0.0930096879601478,0.002811849117279,0.8346568048000336,0.0840775221586227,33,30,32,2,3,5,10,20,18,11,4,1,0.9705882352941176,0.8823529411764706,0.9411764705882353,0.058823529411764705,0.08823529411764706,0.14705882352941177,0.29411764705882354,0.5882352941176471,0.5294117647058824,0.3235294117647059,0.11764705882352941,0.029411764705882353
اخترنا لكم ::: انفصال أنجلينا جولي عن زوجها يسحق الجنس في غوغل,neutral,"[[0, 'اختر', 0.6823656705538954], [1, '##نا', -0.17617187029526138], [2, 'لكم', -0.428426598583293], [3, ':', -0.7125483947430389], [4, ':', -0.49900841301478055], [5, ':', -0.38614514568574165], [6, 'انفصال', -0.6961870443609867], [7, 'أنج', 0.1176143951569173], [8, '##لينا', -0.21654748642742094], [9, 'جولي', 0.23576505456881558], [10, 'عن', -0.39018813569149935], [11, 'زوجها', -0.6085411743484329], [12, 'يس', -0.7363997304977834], [13, '##حق', -0.6046619771100157], [14, 'الجنس', 0.3933102068123057], [15, 'في', -0.02955143008010247], [16, 'غوغل', 0.5862823126275166]]",0.424881100654602,0.1091253757476806,0.6578778624534607,0.4563637375831604,0.1129442453384399,0.6717097461223602,0.424881100654602,0.1091253757476806,0.6578778624534607,0.5594907402992249,0.1336589455604553,0.7129158973693848,0.2743019461631775,0.2318028807640075,0.521249532699585,0.8966277316212654,0.1746265888214111,0.8610005713999271,0.5120236873626709,0.0981349945068359,0.7069443464279175,0.9260529652237892,0.0,0.9630264826118946,0.8966277316212654,0.1746265888214111,0.8610005713999271,0.2743019461631775,0.2318028807640075,0.521249532699585,0.4341505169868469,0.2433907985687255,0.5953798592090607,0.0,0.9260529652237892,0.0369735173881053,8,9,8,6,3,5,10,17,5,3,2,0,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.5882352941176471,1.0,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0
قال النبي صلى الله عليه وسلم الإسلام أن تعبد الله ولا تشرك به شيئا وتقيم الصلاة وتؤدي الزكاة المفروضة وتصوم رمضان - صحيح البخاري ﷺ #ﷺ,positive,"[[0, 'قال', -0.5319565498697556], [1, 'النبي', -0.973624603942554], [2, 'صلى', -0.7882485069688786], [3, 'الله', 0.6510881004400428], [4, 'عليه', 0.27655244928397305], [5, 'وسلم', -0.07659894115235216], [6, 'الإسلام', 0.49645861969410965], [7, 'أن', -0.5243891553216724], [8, 'تعب', -0.45049116043957554], [9, '##د', 0.15167573391827166], [10, 'الله', 0.5365833430519936], [11, 'ولا', 0.07075683381477532], [12, 'تش', 0.2060783273580638], [13, '##رك', 0.37131285113569723], [14, 'به', -0.014733194024775187], [15, 'شيئا', 0.5461455810174575], [16, 'وتق', 0.401304627284238], [17, '##يم', 0.1929540631385105], [18, 'الصلاة', 0.14585061504479968], [19, 'وتؤ', 0.455324268158499], [20, '##دي', -0.13067051471606023], [21, 'الزكاة', -0.09163966314392102], [22, 'المفروضة', -0.08286256621291921], [23, 'وتص', -0.13815830967657938], [24, '##وم', 0.006689412620994151], [25, 'رمضان', 0.5467677908093285], [26, '-', -0.34727848749591966], [27, 'صحيح', -0.09550790447319935], [28, 'البخاري', -0.2573747685502654], [29, '[UNK]', -0.3332218758048508], [30, '#', 0.2267598325895568], [31, '[UNK]', -0.43263535412842963]]",0.6057447977364063,-0.0710713863372802,0.8384080920368433,0.5834025591611862,-0.2406368851661682,0.9120197221636772,0.5864919275045395,-0.2570421695709228,0.9217670485377312,0.0837097764015197,0.596223421394825,0.2437431775033474,0.0475597381591796,0.6029996164143085,0.2222800608724355,-0.0108993053436279,0.597820557653904,0.195640068501234,0.1355583667755127,0.5581821799278259,0.2886880934238434,0.5860205069184303,0.2469286918640136,0.6695459075272083,0.5525632277131081,0.5341497734189034,0.5092067271471024,0.193203330039978,0.5685193687677383,0.3123419806361198,0.0837097764015197,0.596223421394825,0.2437431775033474,0.0,0.509240984916687,0.2453795075416565,31,22,23,4,3,5,10,20,14,8,4,0,0.96875,0.6875,0.71875,0.125,0.09375,0.15625,0.3125,0.625,0.4375,0.25,0.125,0.0
": وهو عالق تحت الانقاض بجانب جثمان أخيه يحالون اسعافهوكأن حال لسانه يقول أنا الذي أموت لا أنت ""تعجز الكلمات عن وصف معانات…",negative,"[[0, ':', -0.35495533926090295], [1, 'وهو', 0.4083515172618454], [2, 'عال', 0.5148227629900289], [3, '##ق', 0.4577066343689443], [4, 'تحت', 0.23139893156163355], [5, 'الانق', 0.7136655910997998], [6, '##اض', 0.599940761131066], [7, 'بجانب', 0.108049287558522], [8, 'جثمان', 0.8224262520326787], [9, 'أخيه', -0.2060646538587087], [10, 'يح', -0.17366903810152184], [11, '##الون', 0.22983849877312384], [12, 'اس', 0.17458320071322825], [13, '##عاف', 0.05201793893409651], [14, '##هو', -0.5004081485810876], [15, '##ك', -0.03558609400725715], [16, '##أن', -0.2943662327029185], [17, 'حال', 0.40355130436327347], [18, 'لسانه', 0.44124253897767685], [19, 'يقول', -0.45768919280649967], [20, 'أنا', -0.721874099062906], [21, 'الذي', -0.46744298208748225], [22, 'أم', -0.4379634553757404], [23, '##وت', -0.03626459821298389], [24, 'لا', -0.1982480744451901], [25, 'أنت', -0.43594824139276306], [26, '""', -0.22040950695997963], [27, 'تعجز', -0.3515932389824062], [28, 'الكلمات', -0.6667707631227275], [29, 'عن', -0.21642945420913157], [30, 'وصف', -0.2872111770727855], [31, 'معانا', 0.023961172555670873], [32, '##ت', -0.18454910926629486], [33, '[UNK]', -0.7571752099586374]]",0.7012901902198792,0.3544715046882629,0.6734093427658081,0.7083859443664551,0.3365994095802307,0.6858932673931122,0.2018889784812927,0.6113246977329254,0.2952821403741836,0.0070161819458007,0.8125831484794617,0.0972165167331695,0.0070161819458007,0.8125831484794617,0.0972165167331695,0.0116381645202636,0.7982547432184219,0.1066917106509208,0.2018889784812927,0.6113246977329254,0.2952821403741836,0.7156376242637634,0.2812527418136596,0.7171924412250519,0.6097514033317566,0.5471373498439789,0.5313070267438889,0.0379958748817443,0.7051134705543518,0.1664412021636963,0.021048367023468,0.8004112541675568,0.1103185564279556,0.0076931715011596,0.8253743946552277,0.091159388422966,16,17,10,3,3,5,10,20,12,8,4,2,0.47058823529411764,0.5,0.29411764705882354,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.29411764705882354,0.5882352941176471,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.058823529411764705
بالفيديو: #باراك_أوباما نسى شيئا وركض خلفه #الجرس,neutral,"[[0, 'بالفيديو', 0.0], [1, ':', 0.09680657253995484], [2, '#', 0.3394930265185251], [3, 'باراك', -0.35949207371671554], [4, '_', -0.46621819660776365], [5, 'أوباما', -0.12238142237525956], [6, 'نس', -0.7983009320207455], [7, '##ى', -0.4799725260542762], [8, 'شيئا', 0.4421901547961026], [9, 'ورك', 0.9503957533414524], [10, '##ض', -0.42025658044253], [11, 'خلفه', 0.09872438114922327], [12, '#', 0.29601511606244785], [13, 'الجر', -0.5214452928257142], [14, '##س', -0.2818046230939337]]",0.5859488248825073,0.278813898563385,0.6535674631595612,0.5859488248825073,0.278813898563385,0.6535674631595612,0.3438143730163574,0.026555597782135,0.6586293876171112,0.5552652478218079,0.3106716871261596,0.6222967803478241,0.6240317821502686,0.3078158497810364,0.6581079661846161,0.8341725170612335,0.2215649485588073,0.8063037842512131,0.4380743205547333,0.1062504053115844,0.6659119576215744,0.6969374418258667,0.0,0.8484687209129333,0.5859488248825073,0.278813898563385,0.6535674631595612,0.6240317821502686,0.3078158497810364,0.6581079661846161,0.294808030128479,0.2730923891067505,0.5108578205108643,0.294808030128479,0.2730923891067505,0.5108578205108643,4,4,13,2,3,5,10,15,4,3,1,1,0.26666666666666666,0.26666666666666666,0.8666666666666667,0.13333333333333333,0.2,0.3333333333333333,0.6666666666666666,1.0,0.26666666666666666,0.2,0.06666666666666667,0.06666666666666667
: *الحمدلله على كل حالاللهم اجعلنا مثل الذين ذكرتهم { وجـوه يومـئذ ناعمة ¤ لسعيها راضية¤ في جنة عالية}#قروب_خواطر_للدعم#قر…,positive,"[[0, ':', -0.9258733773257948], [1, '*', 0.08983584282611484], [2, 'الحمدلله', 1.0], [3, 'على', 0.3211583783378843], [4, 'كل', 0.16038947730546077], [5, 'حالا', -0.4477293910394979], [6, '##لله', -0.23445062007209672], [7, '##م', -0.4120697135909497], [8, 'اجعلنا', 0.21419138654300351], [9, 'مثل', -0.24310545866427674], [10, 'الذين', -0.3966143134416107], [11, 'ذكرته', -0.7139968358966391], [12, '##م', -0.8420243022437592], [13, '{', -0.6370327652465368], [14, '[UNK]', -0.5166460373506823], [15, '[UNK]', -0.31963320112161103], [16, 'ناعم', 0.1981822347487146], [17, '##ة', -0.18802213226506764], [18, '¤', -0.29856661634494885], [19, 'لس', -0.2924991642449709], [20, '##عيه', -0.1434123058243192], [21, '##ا', -0.32653464403808735], [22, 'راضي', -0.3407479271535502], [23, '##ة', -0.29968478668085335], [24, '##¤', -0.41022927076073457], [25, 'في', -0.27024623916510576], [26, 'جنة', -0.22049396086424872], [27, 'عالية', 0.12062209083146436], [28, '}', -0.5599649937890965], [29, '#', -0.05895467097544915], [30, 'قروب', -0.5403253411483058], [31, '_', -0.6771522980236437], [32, 'خواطر', -0.43060043411186966], [33, '_', -0.5353415504073474], [34, 'للدعم', -0.32415243284862405], [35, '#', -0.4181774832495955], [36, 'قر', -0.7321048407421127], [37, '[UNK]', -0.7972742480633671]]",0.5381190776824951,0.8770626857876778,0.3305281959474087,0.5381190776824951,0.8770626857876778,0.3305281959474087,0.9107935838401318,0.5500460565090179,0.6803737636655569,0.0595156550407409,0.9039147309958936,0.0778004620224237,0.1118375062942504,0.9044264554977416,0.1037055253982544,0.3685445189476013,0.9061472453176976,0.2311986368149519,0.5381190776824951,0.8770626857876778,0.3305281959474087,0.9112618640065192,0.505146861076355,0.7030575014650822,0.4454596042633056,0.9025268852710724,0.2714663594961166,0.0595156550407409,0.9039147309958936,0.0778004620224237,0.0301195979118347,0.8985001519322395,0.0658097229897975,0.0301195979118347,0.8985001519322395,0.0658097229897975,10,10,21,2,3,5,10,20,6,2,1,1,0.2631578947368421,0.2631578947368421,0.5526315789473685,0.05263157894736842,0.07894736842105263,0.13157894736842105,0.2631578947368421,0.5263157894736842,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.02631578947368421
القائل هو ممثل دور هاري بوتروللأسف ليس اهلا لقول الحكم,negative,"[[0, 'القائل', -0.2543818900008963], [1, 'هو', -0.5726278841046923], [2, 'ممثل', -0.49742180538386827], [3, 'دور', -0.631834579968921], [4, 'هاري', -1.0], [5, 'بوت', -0.592230614175419], [6, '##رول', -0.5047376976772365], [7, '##لأ', 0.3535179675050334], [8, '##سف', 0.13507615491728803], [9, 'ليس', 1.0], [10, 'اهلا', 0.7093019908436067], [11, 'لقول', -0.34653563313709246], [12, 'الحكم', -0.29897509147924456]]",0.5906955897808075,0.3967531323432922,0.5969712287187576,0.9107535928487778,0.4375107288360595,0.7366214320063591,0.7368989288806915,-0.0090187191963195,0.8729588240385056,0.5906955897808075,0.3967531323432922,0.5969712287187576,0.5008279085159302,0.4957051277160644,0.5025613903999329,0.9107535928487778,0.4375107288360595,0.7366214320063591,0.7368950396776199,-0.0054158568382263,0.8711554482579231,0.9135932996869088,0.0,0.9567966498434544,0.5906955897808075,0.3967531323432922,0.5969712287187576,0.5008279085159302,0.4957051277160644,0.5025613903999329,0.1439526081085205,0.6418761312961578,0.2510382384061813,0.1439526081085205,0.6418761312961578,0.2510382384061813,4,5,11,4,3,5,10,13,4,3,2,2,0.3076923076923077,0.38461538461538464,0.8461538461538461,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.7692307692307693,1.0,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385
: في معرض فرص العمل فن من فنون جذب العمالة .. كما لو كنت مع شركة غوغل في سابق عهدها #د_عمر_المحمد #تدريب #استشارات #ت…,neutral,"[[0, ':', 0.525371509424585], [1, 'في', 0.06348969602350657], [2, 'معرض', 0.8155768436090083], [3, 'فرص', 0.25961735284779736], [4, 'العمل', -0.1482849847817912], [5, 'فن', -0.10761898230528738], [6, 'من', -0.043630701969633645], [7, 'فنون', 1.0], [8, 'جذب', 0.4042654640462888], [9, 'العمالة', 0.34130613826991124], [10, '.', -0.3467044038807601], [11, '.', -0.4360363228095947], [12, 'كما', 0.42600549552992195], [13, 'لو', 0.4163338020728268], [14, 'كنت', 0.11934898027861235], [15, 'مع', 0.4088774214195454], [16, 'شركة', 0.5603434674689105], [17, 'غوغل', 0.5192651394595338], [18, 'في', -0.006079182490514923], [19, 'سابق', 0.3806870831996102], [20, 'عهده', -1.0], [21, '##ا', -0.34045076031634147], [22, '#', -0.44426050023563324], [23, 'د', -0.498192435718522], [24, '_', -0.230295020953723], [25, 'عمر', -0.7558490282263047], [26, '_', -0.230295020953723], [27, 'المحمد', -0.5727801729881733], [28, '#', 0.3045400532560968], [29, 'تدريب', 0.5476072521818253], [30, '#', 0.3416096505036478], [31, 'استشارات', 0.3675547346766571], [32, '#', -0.006099423043024299], [33, 'ت', -0.07810206231668931], [34, '[UNK]', -0.37507052343193836]]",0.1479740142822265,-0.0103421211242675,0.5791580677032471,0.1874522566795349,-0.0058104991912841,0.5966313779354095,0.1664735078811645,-0.0052812695503234,0.585877388715744,0.0758199095726013,0.186038851737976,0.4448905289173126,0.0845319032669067,0.1824181079864502,0.4510568976402282,0.2398603558540344,0.199999988079071,0.5199301838874817,0.7628854066133499,0.2040884494781494,0.7793984785676003,0.3229575753211975,0.0541394352912902,0.6344090700149536,0.3138563632965088,0.0604003071784973,0.6267280280590057,0.6343960165977478,0.0963686108589172,0.7690137028694153,0.7429774403572083,0.2102299332618713,0.7663737535476685,0.0758199095726013,0.186038851737976,0.4448905289173126,34,31,32,2,3,5,10,20,17,15,6,2,0.9714285714285714,0.8857142857142857,0.9142857142857143,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.4857142857142857,0.42857142857142855,0.17142857142857143,0.05714285714285714
: #الأرجنتين من غير ميسي مو مترقع 😏,neutral,"[[0, ':', 0.8068262309169113], [1, '#', 0.07239957113702383], [2, 'الأرجنتين', 0.17840931207040894], [3, 'من', 0.40041891415580505], [4, 'غير', 0.0710495763631217], [5, 'ميسي', 0.1596055240661834], [6, 'مو', 0.3599714569376553], [7, 'متر', 0.9093879803198016], [8, '##قع', -1.0], [9, '😏', -0.2624815065621768]]",-0.0195536613464355,-0.1715664267539978,0.5760063827037811,0.0018404126167297,-0.3691092729568481,0.6854748427867889,0.0018404126167297,-0.3691092729568481,0.6854748427867889,0.0486279428005218,-0.4207619428634643,0.7346949428319931,0.4416730105876922,-0.1947691440582275,0.8182210773229599,0.2301581501960754,-0.3809146285057068,0.8055363893508911,-0.1161115169525146,0.0,0.4419442415237427,-0.1161115169525146,0.0,0.4419442415237427,0.0486279428005218,-0.4207619428634643,0.7346949428319931,0.4050077646970749,-0.1018383502960205,0.7534230574965477,0.4824195019900799,-0.1384668350219726,0.8104431685060263,0.4824195019900799,-0.1384668350219726,0.8104431685060263,9,8,8,6,3,5,10,10,6,4,2,2,0.9,0.8,0.8,0.6,0.3,0.5,1.0,1.0,0.6,0.4,0.2,0.2
#العربي_الجديد الكابوس الروسي في سورية: انطلقت السياسة التي اعتمدها الروس من عدة أمور، أولها استه... #لندن,negative,"[[0, '#', -0.5403141946332282], [1, 'العربي', -0.5235962961569904], [2, '_', -0.5384218846871134], [3, 'الجديد', 0.0], [4, 'الكاب', 1.0], [5, '##وس', 0.7496735813465275], [6, 'الروسي', 0.058269200025588996], [7, 'في', -0.4337712784809744], [8, 'سورية', -0.6082634011296564], [9, ':', -0.6635558253153742], [10, 'انطلقت', -0.7278573936432311], [11, 'السياسة', -0.6648710134510686], [12, 'التي', -0.6281656023246894], [13, 'اعتمد', -0.7960819401790628], [14, '##ها', -0.6670470870359213], [15, 'الروس', -0.6650315342332375], [16, 'من', -0.7515977904235656], [17, 'عدة', -0.7704853672712846], [18, 'أمور', -0.7476048893358775], [19, '،', -0.6449717470502128], [20, 'أولها', -0.6197011780793588], [21, 'استه', -0.5191920241518283], [22, '.', -0.8101393383596557], [23, '.', -0.8390131410156706], [24, '.', -0.823880250809701], [25, '#', -0.8155304984621072], [26, 'لندن', -0.8799108511203966]]",0.8897695541381836,0.7503317445516586,0.5697189047932625,0.9327161461114885,0.6972660422325134,0.6177250519394875,0.944023996591568,0.7848692685365677,0.5795773640275002,0.8897695541381836,0.7503317445516586,0.5697189047932625,0.944023996591568,0.7848692685365677,0.5795773640275002,0.8897695541381836,0.7503317445516586,0.5697189047932625,0.9181404858827592,0.4792264699935913,0.7194570079445839,0.7664867639541626,-0.00471031665802,0.8855985403060913,0.9660802371799946,0.7953562438488007,0.585361996665597,0.9660802371799946,0.7953562438488007,0.585361996665597,0.9660802371799946,0.7953562438488007,0.585361996665597,0.9660802371799946,0.7953562438488007,0.585361996665597,5,6,3,5,3,5,10,20,2,2,2,2,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.7407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
